timestamp,host,cpu,ram,swap
2026-05-21 03:22:08.277,compute3,19.50066566467285,62.577945709228516,3.771879196166992
2026-05-21 03:22:23.277,compute3,18.724138259887695,62.56914138793945,3.771879196166992
2026-05-21 03:22:38.277,compute3,18.016469955444336,62.57075119018555,3.771879196166992
2026-05-21 03:22:53.277,compute3,21.025074005126953,62.54939651489258,3.771879196166992
2026-05-21 03:23:08.277,compute3,19.97960662841797,62.560916900634766,3.771879196166992
2026-05-21 03:23:23.277,compute3,18.682817459106445,62.57130813598633,3.771879196166992
2026-05-21 03:23:38.277,compute3,18.144786834716797,62.57019805908203,3.771879196166992
2026-05-21 03:23:53.277,compute3,20.53426742553711,62.56744384765625,3.771879196166992
2026-05-21 03:24:08.277,compute3,19.98692512512207,62.56996154785156,3.771879196166992
2026-05-21 03:24:23.277,compute3,18.78291893005371,62.573543548583984,3.771879196166992
2026-05-21 03:24:38.277,compute3,18.19815444946289,62.55531692504883,3.771879196166992
2026-05-21 03:24:53.277,compute3,20.219419479370117,62.55235290527344,3.771879196166992
2026-05-21 03:25:08.277,compute3,20.118793487548828,62.559547424316406,3.771879196166992
2026-05-21 03:25:23.277,compute3,18.79305076599121,62.56447982788086,3.771879196166992
2026-05-21 03:25:38.277,compute3,18.23459815979004,62.56985855102539,3.771879196166992
2026-05-21 03:25:53.277,compute3,19.895479202270508,62.57149887084961,3.771879196166992
2026-05-21 03:26:08.277,compute3,20.45505714416504,62.57721710205078,3.771879196166992
2026-05-21 03:26:23.277,compute3,18.89118194580078,62.57102584838867,3.771879196166992
2026-05-21 03:26:38.277,compute3,18.27408790588379,62.574188232421875,3.771879196166992
2026-05-21 03:26:53.277,compute3,19.580650329589844,62.55171585083008,3.771879196166992
2026-05-21 03:27:08.277,compute3,20.688312530517578,62.56120300292969,3.771879196166992
2026-05-21 03:27:23.277,compute3,18.97780418395996,62.57444763183594,3.771879196166992
2026-05-21 03:27:38.277,compute3,18.320388793945312,62.57270812988281,3.771879196166992
2026-05-21 03:27:53.277,compute3,19.715808868408203,62.56108093261719,3.771879196166992
2026-05-21 03:28:08.277,compute3,20.326120376586914,62.56507110595703,3.771879196166992
2026-05-21 03:28:23.277,compute3,18.98442840576172,62.570396423339844,3.771879196166992
2026-05-21 03:28:38.277,compute3,18.390056610107422,62.55357360839844,3.771879196166992
2026-05-21 03:28:53.277,compute3,19.547950744628906,62.54943084716797,3.771879196166992
2026-05-21 03:29:08.277,compute3,20.28407096862793,62.5574836730957,3.771879196166992
2026-05-21 03:29:23.277,compute3,19.04939079284668,62.56148910522461,3.771879196166992
2026-05-21 03:29:38.277,compute3,18.407875061035156,62.5644645690918,3.771879196166992
